Rank,Name,Position,Team,Weekly Salary,year
541.0,John Egan,Defender,SUFC,7500,2021
550.0,Pascal Struijk,Defender,LUFC,7150,2021
551.0,Jaden Philogene-Bidace,Midfielder,AVFC,6923,2021
552.0,Liam Cooper,Defender,LUFC,6500,2021
553.0,Amari'i Bell,Defender,LTFC,6154,2021
553.0,Przemyslaw Placheta,Forward,NCFC,6154,2021
555.0,Caoimhin Kelleher,Goalkeeper,LFC,6000,2021
555.0,Matheus Pereira,Forward,WBAFC,6000,2021
557.0,John Ruddy,Goalkeeper,WWFC,5800,2021
558.0,Will Norris,Goalkeeper,BFC,5769,2021
558.0,Crysencio Summerville,Forward,LUFC,5769,2021
560.0,Wes Foderingham,Goalkeeper,SUFC,5500,2021
561.0,Remi Matthews,Goalkeeper,CP,5385,2021
562.0,Tariqe Fosu,Midfielder,BFC,5000,2021
562.0,Dwight McNeil,Midfielder,BFC,5000,2021
562.0,Levi Colwill,Defender,CFC,5000,2021
562.0,George Wickens,Goalkeeper,FFC,5000,2021
562.0,Kamil Grabara,Goalkeeper,LFC,5000,2021
562.0,Adam Idah,Forward,NCFC,5000,2021
562.0,Valentino Livramento,Midfielder,SFC,5000,2021
562.0,Julien Ngoy,Forward,SCFC,5000,2021
562.0,Thibaud Verlinden,Midfielder,SCFC,5000,2021
562.0,Toti Gomes,Defender,WWFC,5000,2021
572.0,Carlos Mendes Gomes,Forward,LTFC,4615,2021
573.0,Kalvin Phillips,Midfielder,LUFC,4500,2021
573.0,Rayan Ait-Nouri,Defender,WWFC,4500,2021
575.0,Marek Rodak,Goalkeeper,FFC,4423,2021
575.0,Admiral Muskwe,Forward,LTFC,4423,2021
577.0,Max Lowe,Defender,SUFC,4400,2021
578.0,David Button,Goalkeeper,WBAFC,4385,2021
579.0,George Baldock,Defender,SUFC,4038,2021
580.0,Mads Bech Soerensen,Defender,BFC,4000,2021
580.0,George Baldock,Defender,SUFC,4000,2021
580.0,Ben Osborn,Midfielder,SUFC,4000,2021
580.0,Enda Stevens,Defender,SUFC,4000,2021
580.0,Dara O'Shea,Defender,WBAFC,4000,2021
585.0,Badou Ndiaye,Midfielder,SUFC,3846,2021
586.0,Moises Caicedo,Midfielder,BHA,3500,2021
586.0,Tyler Roberts,Midfielder,LUFC,3500,2021
588.0,Teden Mengi,Defender,MUFC,3462,2021
588.0,Alex Mighten,Forward,NFFC,3462,2021
590.0,Daniel Bachmann,Goalkeeper,WAT,3250,2021
591.0,Pelly Ruddock Mpanzu,Midfielder,LTFC,3077,2021
592.0,James Hill,Defender,BOU,3000,2021
592.0,Connor Ronan,Midfielder,WWFC,3000,2021
594.0,Jeremy Ngakia,Defender,WAT,2500,2021
595.0,Jordan Clark,Midfielder,LTFC,2308,2021
596.0,Charlie Cresswell,Defender,LUFC,2115,2021
597.0,Yan Valery,Defender,SFC,2000,2021
598.0,Steven Sessegnon,Defender,FFC,1923,2021
598.0,Dion Pereira,Forward,LTFC,1923,2021
600.0,Arthur Okonkwo,Goalkeeper,AFC,1538,2021
600.0,Brandon Austin,Goalkeeper,THFC,1538,2021
600.0,Rayhaan Tulloch,Forward,WBAFC,1538,2021
603.0,Jamie Shackleton,Midfielder,LUFC,1500,2021
604.0,Sam Greenwood,Forward,LUFC,1346,2021
605.0,Sean Longstaff,Midfielder,NUFC,1000,2021
606.0,Gavin Kilkenny,Midfielder,BOU,769,2021
607.0,Elijah Adebayo,Forward,LTFC,577,2021
608.0,Rhys Norrington-Davies,Defender,SUFC,400,2021
609.0,Jordan Zemura,Defender,BOU,385,2021
1.0,Kevin De Bruyne,Midfielder,MCFC,400000,2022
2.0,Erling Haaland,Forward,MCFC,375000,2022
2.0,David de Gea,Goalkeeper,MUFC,375000,2022
4.0,Mohamed Salah,Forward,LFC,350000,2022
4.0,Jadon Sancho,Forward,MUFC,350000,2022
6.0,Raphael Varane,Defender,MUFC,340000,2022
7.0,Raheem Sterling,Midfielder,CFC,325000,2022
8.0,Jack Grealish,Midfielder,MCFC,300000,2022
8.0,Casemiro,Midfielder,MUFC,300000,2022
10.0,Kalidou Koulibaly,Defender,CFC,295000,2022
11.0,N'Golo Kante,Midfielder,CFC,290000,2022
12.0,Gabriel Jesus,Forward,AFC,265000,2022
13.0,Reece James,Defender,CFC,250000,2022
13.0,John Stones,Defender,MCFC,250000,2022
13.0,Anthony Martial,Forward,MUFC,250000,2022
16.0,Bruno Fernandes,Midfielder,MUFC,240000,2022
17.0,Phil Foden,Midfielder,MCFC,225000,2022
18.0,Virgil van Dijk,Defender,LFC,220000,2022
18.0,Rodri,Midfielder,MCFC,220000,2022
20.0,Thomas Partey,Midfielder,AFC,200000,2022
20.0,Wesley Fofana,Defender,CFC,200000,2022
20.0,Thiago Alcantara do Nascimento,Midfielder,LFC,200000,2022
20.0,Antony,Forward,MUFC,200000,2022
20.0,Marcus Rashford,Forward,MUFC,200000,2022
20.0,Jesse Lingard,Midfielder,NFFC,200000,2022
20.0,Harry Kane,Forward,THFC,200000,2022
27.0,Son Heung-Min,Forward,THFC,192000,2022
28.0,Ben Chilwell,Defender,CFC,190000,2022
29.0,Harry Maguire,Defender,MUFC,189904,2022
30.0,Cesar Azpilicueta,Defender,CFC,180000,2022
30.0,Trent Alexander-Arnold,Defender,LFC,180000,2022
30.0,Roberto Firmino,Forward,LFC,180000,2022
30.0,Fabinho,Midfielder,LFC,180000,2022
30.0,Manuel Akanji,Defender,MCFC,180000,2022
30.0,Ruben Dias,Defender,MCFC,180000,2022
36.0,Ivan Perisic,Midfielder,THFC,178269,2022
37.0,Marc Cucurella,Midfielder,CFC,175000,2022
38.0,Cristian Romero,Defender,THFC,165000,2022
39.0,Lucas Digne,Defender,AVFC,163462,2022
40.0,Pierre-Emerick Aubameyang,Forward,CFC,160000,2022
40.0,Riyad Mahrez,Midfielder,MCFC,160000,2022
40.0,Kyle Walker,Defender,MCFC,160000,2022
43.0,Enzo Fernandez,Midfielder,CFC,157500,2022
44.0,Oleksandr Zinchenko,Midfielder,AFC,150000,2022
44.0,Boubacar Kamara,Midfielder,AVFC,150000,2022
44.0,Kepa,Goalkeeper,CFC,150000,2022
44.0,Kai Havertz,Midfielder,CFC,150000,2022
44.0,Christian Pulisic,Forward,CFC,150000,2022
44.0,Alisson Becker,Goalkeeper,LFC,150000,2022
44.0,Kalvin Phillips,Midfielder,MCFC,150000,2022
44.0,Bernardo Silva,Midfielder,MCFC,150000,2022
44.0,Christian Eriksen,Midfielder,MUFC,150000,2022
44.0,Luke Shaw,Defender,MUFC,150000,2022
44.0,Lucas Paqueta,Midfielder,WHUFC,150000,2022
55.0,Clement Lenglet,Defender,THFC,145000,2022
56.0,Jamie Vardy,Forward,LC,140000,2022
56.0,Jordan Henderson,Midfielder,LFC,140000,2022
56.0,Diogo Jota,Forward,LFC,140000,2022
56.0,Darwin Nunez,Forward,LFC,140000,2022
56.0,Ilkay Gundogan,Midfielder,MCFC,140000,2022
61.0,Wilfried Zaha,Forward,CP,130000,2022
62.0,Philippe Coutinho,Midfielder,AVFC,125000,2022
62.0,Danny Ings,Forward,WHUFC,125000,2022
64.0,Ben White,Defender,AFC,120000,2022
64.0,Granit Xhaka,Midfielder,AFC,120000,2022
64.0,Emiliano Martinez,Goalkeeper,AVFC,120000,2022
64.0,Ruben Loftus-Cheek,Midfielder,CFC,120000,2022
64.0,Abdoulaye Doucoure,Midfielder,EFC,120000,2022
64.0,Alex Iwobi,Forward,EFC,120000,2022
64.0,Yerry Mina,Defender,EFC,120000,2022
64.0,Naby Keita,Midfielder,LFC,120000,2022
64.0,Alex Oxlade Chamberlain,Midfielder,LFC,120000,2022
64.0,Aymeric Laporte,Defender,MCFC,120000,2022
64.0,Fred,Midfielder,MUFC,120000,2022
64.0,Victor Lindelof,Defender,MUFC,120000,2022
64.0,Lisandro Martinez,Defender,MUFC,120000,2022
64.0,Donny van de Beek,Midfielder,MUFC,120000,2022
64.0,Bruno Guimaraes,Midfielder,NUFC,120000,2022
64.0,Alexander Isak,Forward,NUFC,120000,2022
64.0,Alphonse Areola,Goalkeeper,WHUFC,120000,2022
64.0,Kurt Zouma,Defender,WHUFC,120000,2022
82.0,Martin Oedegaard,Midfielder,AFC,115000,2022
83.0,Jorginho,Midfielder,AFC,110000,2022
83.0,Kieran Tierney,Defender,AFC,110000,2022
83.0,Joao Felix,Forward,CFC,110000,2022
83.0,Thiago Silva,Defender,CFC,110000,2022
83.0,James Maddison,Midfielder,LC,110000,2022
83.0,Arthur Melo,Midfielder,LFC,110000,2022
83.0,Dejan Kulusevski,Forward,THFC,110000,2022
90.0,Pierre-Emile Hoejbjerg,Midfielder,THFC,101923,2022
91.0,Eddie Nketiah,Forward,AFC,100000,2022
91.0,Leon Bailey,Forward,AVFC,100000,2022
91.0,Diego Carlos,Defender,AVFC,100000,2022
91.0,Carney Chukwuemeka,Midfielder,CFC,100000,2022
91.0,David Datro Fofana,Forward,CFC,100000,2022
91.0,Mateo Kovacic,Midfielder,CFC,100000,2022
91.0,Hakim Ziyech,Midfielder,CFC,100000,2022
91.0,Dominic Calvert-Lewin,Forward,EFC,100000,2022
91.0,Amadou Onana,Midfielder,EFC,100000,2022
91.0,Jordan Pickford,Goalkeeper,EFC,100000,2022
91.0,James Tarkowski,Defender,EFC,100000,2022
91.0,Rodrigo,Forward,LUFC,100000,2022
91.0,Jonny Evans,Defender,LC,100000,2022
91.0,Joel Matip,Defender,LFC,100000,2022
91.0,Andy Robertson,Defender,LFC,100000,2022
91.0,Ederson,Goalkeeper,MCFC,100000,2022
91.0,Dean Henderson,Goalkeeper,MUFC,100000,2022
91.0,Matt Targett,Defender,NUFC,100000,2022
91.0,Kieran Trippier,Defender,NUFC,100000,2022
91.0,James Ward-Prowse,Midfielder,SFC,100000,2022
91.0,Hugo Lloris,Goalkeeper,THFC,100000,2022
91.0,Raul Jimenez,Forward,WWFC,100000,2022
91.0,Joao Moutinho,Midfielder,WWFC,100000,2022
114.0,Emerson,Defender,WHUFC,95000,2022
115.0,Odsonne Edouard,Forward,CP,94808,2022
116.0,Nathan Ake,Defender,MCFC,92308,2022
117.0,Adam Lallana,Midfielder,BHA,90385,2022
118.0,Gabriel Martinelli,Forward,AFC,90000,2022
118.0,Leander Dendoncker,Midfielder,AVFC,90000,2022
118.0,Denis Zakaria,Midfielder,CFC,90000,2022
118.0,Bernd Leno,Goalkeeper,FFC,90000,2022
118.0,Benjamin Mendy,Defender,MCFC,90000,2022
118.0,Aaron Wan-Bissaka,Defender,MUFC,90000,2022
118.0,Sven Botman,Defender,NUFC,90000,2022
118.0,Richarlison,Forward,THFC,90000,2022
118.0,Lucas Moura,Forward,THFC,90000,2022
118.0,Gianluca Scamacca,Forward,WHUFC,90000,2022
118.0,Goncalo Guedes,Forward,WWFC,90000,2022
118.0,Pablo Sarabia,Forward,WWFC,90000,2022
130.0,Layvin Kurzawa,Defender,FFC,89231,2022
131.0,Joelinton,Forward,NUFC,86538,2022
132.0,Joe Gomez,Defender,LFC,85000,2022
132.0,Eric Dier,Midfielder,THFC,85000,2022
132.0,Michail Antonio,Midfielder,WHUFC,85000,2022
132.0,Matheus Nunes,Midfielder,WWFC,85000,2022
136.0,Nathaniel Clyne,Defender,CP,80769,2022
137.0,Jordan Zemura,Defender,BOU,80000,2022
137.0,Robin Olsen,Goalkeeper,AVFC,80000,2022
137.0,Matty Cash,Defender,AVFC,80000,2022
137.0,Tyrone Mings,Defender,AVFC,80000,2022
137.0,Mason Mount,Midfielder,CFC,80000,2022
137.0,Idrissa Gueye,Midfielder,EFC,80000,2022
137.0,Michael Keane,Defender,EFC,80000,2022
137.0,Aleksandar Mitrovic,Forward,FFC,80000,2022
137.0,Ryan Bertrand,Defender,LC,80000,2022
137.0,Kelechi Iheanacho,Forward,LC,80000,2022
137.0,Ricardo Pereira,Defender,LC,80000,2022
137.0,Boubakary Soumare,Midfielder,LC,80000,2022
137.0,Joe Willock,Midfielder,NUFC,80000,2022
137.0,Chris Wood,Forward,NUFC,80000,2022
137.0,Felipe,Defender,NFFC,80000,2022
137.0,Morgan Gibbs-White,Midfielder,NFFC,80000,2022
137.0,Ben Davies,Defender,THFC,80000,2022
137.0,Moussa Sissoko,Midfielder,WAT,80000,2022
137.0,Thilo Kehrer,Defender,WHUFC,80000,2022
137.0,Nelson Semedo,Defender,WWFC,80000,2022
157.0,Joachim Andersen,Defender,CP,79423,2022
158.0,Vicente Guaita,Goalkeeper,CP,77000,2022
159.0,Ben Godfrey,Defender,EFC,76923,2022
160.0,Cedric Soares,Defender,AFC,75000,2022
160.0,Emiliano Buendia,Forward,AVFC,75000,2022
160.0,Douglas Luiz,Midfielder,AVFC,75000,2022
160.0,Ollie Watkins,Forward,AVFC,75000,2022
160.0,Lewis Dunk,Defender,BHA,75000,2022
160.0,Luka Milivojevic,Midfielder,CP,75000,2022
160.0,Patson Daka,Forward,LC,75000,2022
160.0,Wilfred Ndidi,Midfielder,LC,75000,2022
160.0,Dennis Praet,Midfielder,LC,75000,2022
160.0,Mason Greenwood,Forward,MUFC,75000,2022
160.0,Phil Jones,Defender,MUFC,75000,2022
160.0,Tyrell Malacia,Defender,MUFC,75000,2022
160.0,Jonjo Shelvey,Midfielder,NFFC,75000,2022
160.0,Theo Walcott,Forward,SFC,75000,2022
160.0,Rodrigo Bentancur,Midfielder,THFC,75000,2022
160.0,Fraser Forster,Goalkeeper,THFC,75000,2022
176.0,Bukayo Saka,Forward,AFC,70000,2022
176.0,Jacob Ramsey,Midfielder,AVFC,70000,2022
176.0,Mason Holgate,Defender,EFC,70000,2022
176.0,Issa Diop,Defender,FFC,70000,2022
176.0,Patrick Bamford,Forward,LUFC,70000,2022
176.0,Jannik Vestergaard,Defender,LC,70000,2022
176.0,Ibrahima Konate,Defender,LFC,70000,2022
176.0,Joe Aribo,Midfielder,SFC,70000,2022
176.0,Manuel Lanzini,Midfielder,WHUFC,70000,2022
176.0,Angelo Ogbonna,Defender,WHUFC,70000,2022
186.0,Pablo Fornals,Midfielder,WHUFC,67308,2022
186.0,Tomas Soucek,Midfielder,WHUFC,67308,2022
188.0,Luis Sinisterra,Forward,LUFC,65000,2022
188.0,Timothy Castagne,Defender,LC,65000,2022
188.0,Brandon Williams,Defender,MUFC,65000,2022
188.0,Keylor Navas,Goalkeeper,NFFC,65000,2022
188.0,Stuart Armstrong,Midfielder,SFC,65000,2022
188.0,Moussa Djenepo,Forward,SFC,65000,2022
188.0,Davinson Sanchez,Defender,THFC,65000,2022
188.0,Maxwel Cornet,Defender,WHUFC,65000,2022
188.0,Lukasz Fabianski,Goalkeeper,WHUFC,65000,2022
197.0,Nathaniel Phillips,Defender,LFC,64615,2022
198.0,Ismaila Sarr,Forward,WAT,63000,2022
199.0,Renan Lodi,Defender,NFFC,62308,2022
200.0,Aaron Ramsdale,Goalkeeper,AFC,61923,2022
201.0,Pascal Gross,Midfielder,BHA,60000,2022
201.0,Cheick Doucoure,Midfielder,CP,60000,2022
201.0,Junior Firpo,Defender,LUFC,60000,2022
201.0,Cody Gakpo,Forward,LFC,60000,2022
201.0,James Milner,Midfielder,LFC,60000,2022
201.0,Scott McTominay,Midfielder,MUFC,60000,2022
201.0,Nick Pope,Goalkeeper,NUFC,60000,2022
201.0,Danny Rose,Defender,WAT,60000,2022
201.0,Jarrod Bowen,Forward,WHUFC,60000,2022
201.0,Declan Rice,Midfielder,WHUFC,60000,2022
201.0,Daniel Podence,Forward,WWFC,60000,2022
212.0,Vitalii Mykolenko,Defender,EFC,58000,2022
212.0,Adrian San Miguel del Castillo,Goalkeeper,LFC,58000,2022
214.0,Ryan Sessegnon,Midfielder,THFC,57692,2022
215.0,Luis Diaz,Forward,LFC,56000,2022
216.0,Takehiro Tomiyasu,Defender,AFC,55962,2022
217.0,David Brooks,Midfielder,BOU,55000,2022
217.0,Jefferson Lerma,Midfielder,BOU,55000,2022
217.0,Ben Mee,Defender,BFC,55000,2022
217.0,Adam Webster,Defender,BHA,55000,2022
217.0,Danny Welbeck,Forward,BHA,55000,2022
217.0,Edouard Mendy,Goalkeeper,CFC,55000,2022
217.0,James McArthur,Midfielder,CP,55000,2022
217.0,Chris Richards,Defender,CP,55000,2022
217.0,Jairo Riedewald,Midfielder,CP,55000,2022
217.0,Seamus Coleman,Defender,EFC,55000,2022
217.0,Tyler Adams,Midfielder,LUFC,55000,2022
217.0,Nampalys Mendy,Midfielder,LC,55000,2022
217.0,Stefan Ortega,Goalkeeper,MCFC,55000,2022
217.0,Marcel Sabitzer,Midfielder,MUFC,55000,2022
217.0,Emil Krafth,Defender,NUFC,55000,2022
217.0,Yves Bissouma,Midfielder,THFC,55000,2022
217.0,Said Benrahma,Forward,WHUFC,55000,2022
217.0,Conor Coady,Defender,WWFC,55000,2022
217.0,Adama Traore,Forward,WWFC,55000,2022
217.0,Boubacar Traore,Midfielder,WWFC,55000,2022
237.0,Albert Sambi Lokonga,Midfielder,AFC,51923,2022
238.0,Pervis Estupinan,Defender,BHA,51154,2022
239.0,Kenny Tete,Defender,FFC,50962,2022
240.0,Marc Guehi,Defender,CP,50192,2022
241.0,Norberto Murara,Goalkeeper,BOU,50000,2022
241.0,Marcos Senesi,Defender,BOU,50000,2022
241.0,Dominic Solanke,Forward,BOU,50000,2022
241.0,Mohamed Elneny,Midfielder,AFC,50000,2022
241.0,Gabriel Magalhaes,Defender,AFC,50000,2022
241.0,Calum Chambers,Defender,AVFC,50000,2022
241.0,John McGinn,Midfielder,AVFC,50000,2022
241.0,Alexis Mac Allister,Midfielder,BHA,50000,2022
241.0,Trevoh Chalobah,Defender,CFC,50000,2022
241.0,Conor Gallagher,Midfielder,CFC,50000,2022
241.0,Noni Madueke,Forward,CFC,50000,2022
241.0,Mykhailo Mudryk,Forward,CFC,50000,2022
241.0,Jean-Philippe Mateta,Forward,CP,50000,2022
241.0,Jeffrey Schlupp,Defender,CP,50000,2022
241.0,James Tomkins,Defender,CP,50000,2022
241.0,Neal Maupay,Forward,EFC,50000,2022
241.0,Joao Palhinha,Midfielder,FFC,50000,2022
241.0,Andreas Pereira,Midfielder,FFC,50000,2022
241.0,Jack Harrison,Forward,LUFC,50000,2022
241.0,Wout Faes,Defender,LC,50000,2022
241.0,Konstantinos Tsimikas,Defender,LFC,50000,2022
241.0,Julian Alvarez,Forward,MCFC,50000,2022
241.0,Sergio Gomez,Defender,MCFC,50000,2022
241.0,Sean Longstaff,Midfielder,NUFC,50000,2022
241.0,Taiwo Awoniyi,Forward,NFFC,50000,2022
241.0,Neco Williams,Defender,NFFC,50000,2022
241.0,Nayef Aguerd,Defender,WHUFC,50000,2022
241.0,Aaron Cresswell,Defender,WHUFC,50000,2022
241.0,Diego Costa,Forward,WWFC,50000,2022
241.0,Pedro Neto,Forward,WWFC,50000,2022
241.0,Ruben Neves,Midfielder,WWFC,50000,2022
272.0,Michael Olise,Midfielder,CP,47500,2022
273.0,Callum Wilson,Forward,NUFC,46154,2022
274.0,Fabio Vieira,Midfielder,AFC,45385,2022
275.0,Leandro Trossard,Forward,AFC,45000,2022
275.0,Bryan Mbeumo,Midfielder,BFC,45000,2022
275.0,Benoit Badiashile,Defender,CFC,45000,2022
275.0,Asmir Begovic,Goalkeeper,EFC,45000,2022
275.0,Matt Ritchie,Defender,NUFC,45000,2022
275.0,Cheikhou Kouyate,Midfielder,NFFC,45000,2022
275.0,Moussa Niakhate,Defender,NFFC,45000,2022
275.0,Craig Dawson,Defender,WWFC,45000,2022
275.0,Mario Lemina,Midfielder,WWFC,45000,2022
284.0,Pedro Porro,Defender,THFC,42500,2022
285.0,Miguel Almiron,Midfielder,NUFC,42327,2022
286.0,Tom Heaton,Goalkeeper,MUFC,41923,2022
287.0,Ryan Fraser,Forward,NUFC,41800,2022
288.0,Emerson Royal,Defender,THFC,41731,2022
289.0,Tosin Adarabioyo,Defender,FFC,40577,2022
290.0,Philip Billing,Midfielder,BOU,40000,2022
290.0,Lewis Cook,Midfielder,BOU,40000,2022
290.0,Rob Holding,Defender,AFC,40000,2022
290.0,William Saliba,Defender,AFC,40000,2022
290.0,Emile Smith Rowe,Midfielder,AFC,40000,2022
290.0,Shane Duffy,Defender,BHA,40000,2022
290.0,Solly March,Midfielder,BHA,40000,2022
290.0,Ashley Barnes,Forward,BFC,40000,2022
290.0,Josh Brownhill,Midfielder,BFC,40000,2022
290.0,Armando Broja,Forward,CFC,40000,2022
290.0,Sam Johnstone,Goalkeeper,CP,40000,2022
290.0,Tyrick Mitchell,Defender,CP,40000,2022
290.0,Andros Townsend,Midfielder,EFC,40000,2022
290.0,Willian da Silva,Midfielder,FFC,40000,2022
290.0,Carlos Vinicius,Forward,FFC,40000,2022
290.0,Stefan Bajcetic,Midfielder,LFC,40000,2022
290.0,Fabio Carvalho,Forward,LFC,40000,2022
290.0,Harvey Elliott,Midfielder,LFC,40000,2022
290.0,Jamaal Lascelles,Defender,NUFC,40000,2022
290.0,Fabian Schar,Defender,NUFC,40000,2022
290.0,Ben Gibson,Defender,NCFC,40000,2022
290.0,Willy Boly,Defender,NFFC,40000,2022
290.0,Emmanuel Dennis,Forward,NFFC,40000,2022
290.0,Remo Freuler,Midfielder,NFFC,40000,2022
290.0,Bryan Gil,Forward,THFC,40000,2022
290.0,Oliver Skipp,Midfielder,THFC,40000,2022
316.0,Joel Veltman,Defender,BHA,38462,2022
316.0,Jamal Lewis,Defender,NUFC,38462,2022
316.0,Allan Saint-Maximin,Forward,NUFC,38462,2022
319.0,Jack Cork,Midfielder,BFC,38000,2022
319.0,Martin Dubravka,Goalkeeper,NUFC,38000,2022
321.0,Bobby Reid,Midfielder,FFC,37500,2022
322.0,Jonny Castro,Defender,WWFC,36673,2022
322.0,Jonny Otto,Defender,WWFC,36673,2022
324.0,Steve Cook,Defender,NFFC,35192,2022
325.0,Ryan Fredericks,Defender,BOU,35000,2022
325.0,Chris Mepham,Defender,BOU,35000,2022
325.0,Dango Ouattara,Forward,BOU,35000,2022
325.0,Adam Smith,Defender,BOU,35000,2022
325.0,Junior Stanislas,Forward,BOU,35000,2022
325.0,Ainsley Maitland-Niles,Midfielder,AFC,35000,2022
325.0,Matt Turner,Goalkeeper,AFC,35000,2022
325.0,Alex Moreno,Defender,AVFC,35000,2022
325.0,Kristoffer Ajer,Defender,BFC,35000,2022
325.0,Rico Henry,Defender,BFC,35000,2022
325.0,Keane Lewis-Potter,Forward,BFC,35000,2022
325.0,Christian Noergaard,Midfielder,BFC,35000,2022
325.0,Tariq Lamptey,Defender,BHA,35000,2022
325.0,Jay Rodriguez,Forward,BFC,35000,2022
325.0,Wout Weghorst,Forward,BFC,35000,2022
325.0,Marcus Bettinelli,Goalkeeper,CFC,35000,2022
325.0,Jordan Ayew,Forward,CP,35000,2022
325.0,Jack Butland,Goalkeeper,CP,35000,2022
325.0,Will Hughes,Midfielder,CP,35000,2022
325.0,Joel Ward,Defender,CP,35000,2022
325.0,Harry Wilson,Midfielder,FFC,35000,2022
325.0,Dan Burn,Defender,NUFC,35000,2022
325.0,Paul Dummett,Defender,NUFC,35000,2022
325.0,Javier Manquillo,Defender,NUFC,35000,2022
325.0,Jacob Murphy,Midfielder,NUFC,35000,2022
325.0,Serge Aurier,Defender,NFFC,35000,2022
325.0,Dan Gosling,Midfielder,WAT,35000,2022
325.0,Vladimir Coufal,Defender,WHUFC,35000,2022
325.0,Sasa Kalajdzic,Forward,WWFC,35000,2022
354.0,Sander Berge,Midfielder,SUFC,32692,2022
355.0,Sasa Lukic,Midfielder,FFC,31500,2022
356.0,Ashley Westwood,Midfielder,BFC,31000,2022
357.0,Ryan Christie,Midfielder,BOU,30000,2022
357.0,Lloyd Kelly,Defender,BOU,30000,2022
357.0,Jack Stacey,Defender,BOU,30000,2022
357.0,Ezri Konsa,Defender,AVFC,30000,2022
357.0,Mikkel Damsgaard,Forward,BFC,30000,2022
357.0,Aaron Hickey,Defender,BFC,30000,2022
357.0,Vitaly Janelt,Midfielder,BFC,30000,2022
357.0,Johann Berg Guðmundsson,Forward,BFC,30000,2022
357.0,Eberech Eze,Midfielder,CP,30000,2022
357.0,James Garner,Midfielder,EFC,30000,2022
357.0,Tom Cairney,Midfielder,FFC,30000,2022
357.0,Neeskens Kebano,Midfielder,FFC,30000,2022
357.0,Tim Ream,Defender,FFC,30000,2022
357.0,Harrison Reed,Midfielder,FFC,30000,2022
357.0,Scott Carson,Goalkeeper,MCFC,30000,2022
357.0,Elliot Anderson,Midfielder,NUFC,30000,2022
357.0,Sam Byram,Defender,NCFC,30000,2022
357.0,Brennan Johnson,Midfielder,NFFC,30000,2022
357.0,Orel Mangala,Midfielder,NFFC,30000,2022
357.0,Omar Richards,Defender,NFFC,30000,2022
357.0,Matheus Cunha,Forward,WWFC,30000,2022
378.0,Jakub Kiwior,Defender,AFC,29000,2022
379.0,Nathan Ferguson,Defender,CP,28846,2022
380.0,Jose Sa,Goalkeeper,WWFC,28654,2022
381.0,Nathan Patterson,Defender,EFC,28000,2022
381.0,Adam Masina,Defender,WAT,28000,2022
383.0,Antonee Robinson,Defender,FFC,27500,2022
383.0,Rhian Brewster,Forward,SUFC,27500,2022
383.0,William Troost-Ekong,Defender,WAT,27500,2022
386.0,Connor Roberts,Defender,BFC,26154,2022
387.0,Jaidon Anthony,Forward,BOU,25000,2022
387.0,Darren Randolph,Goalkeeper,BOU,25000,2022
387.0,Ilya Zabarnyi,Defender,BOU,25000,2022
387.0,Pontus Jansson,Defender,BFC,25000,2022
387.0,Frank Onyeka,Midfielder,BFC,25000,2022
387.0,David Raya,Goalkeeper,BFC,25000,2022
387.0,Thomas Strakosha,Goalkeeper,BFC,25000,2022
387.0,Robert Sanchez,Goalkeeper,BHA,25000,2022
387.0,Matthew Lowton,Defender,BFC,25000,2022
387.0,Charlie Taylor,Defender,BFC,25000,2022
387.0,Tom Davies,Midfielder,EFC,25000,2022
387.0,Demarai Gray,Midfielder,EFC,25000,2022
387.0,Dwight McNeil,Forward,EFC,25000,2022
387.0,Diogo Dalot,Defender,MUFC,25000,2022
387.0,Todd Cantwell,Midfielder,NCFC,25000,2022
387.0,Angus Gunn,Goalkeeper,NCFC,25000,2022
387.0,Kenny McLean,Midfielder,NCFC,25000,2022
387.0,Teemu Pukki,Forward,NCFC,25000,2022
387.0,Ryan Yates,Midfielder,NFFC,25000,2022
387.0,Anel Ahmedhodzic,Defender,SUFC,25000,2022
387.0,Japhet Tanganga,Defender,THFC,25000,2022
387.0,Flynn Downes,Midfielder,WHUFC,25000,2022
409.0,Ruben Vinagre,Defender,EFC,24038,2022
410.0,Kevin Long,Defender,BFC,23077,2022
411.0,Craig Cathcart,Defender,WAT,23000,2022
412.0,Max Aarons,Defender,NCFC,22500,2022
412.0,Kiko Femenia,Defender,WAT,22500,2022
414.0,Harry Arter,Midfielder,NFFC,22308,2022
415.0,Isaac Hayden,Midfielder,NUFC,22000,2022
416.0,Onel Hernandez,Forward,NCFC,21923,2022
417.0,Ivan Toney,Forward,BFC,21000,2022
418.0,Grady Diangana,Forward,WBAFC,20350,2022
419.0,Antoine Semenyo,Forward,BOU,20000,2022
419.0,Marcus Tavernier,Midfielder,BOU,20000,2022
419.0,Mark Travers,Goalkeeper,BOU,20000,2022
419.0,Ludwig Augustinsson,Defender,AVFC,20000,2022
419.0,Jed Steer,Goalkeeper,AVFC,20000,2022
419.0,Josh Dasilva,Midfielder,BFC,20000,2022
419.0,Mathias Jensen,Midfielder,BFC,20000,2022
419.0,Yoane Wissa,Forward,BFC,20000,2022
419.0,Billy Gilmour,Midfielder,BHA,20000,2022
419.0,Jason Steele,Goalkeeper,BHA,20000,2022
419.0,Lyle Foster,Forward,BFC,20000,2022
419.0,Arijanet Muric,Goalkeeper,BFC,20000,2022
